MapHeight,MapWidth,Scene,Probability,Obs0,Obs1,Obs2,Obs3,Obs4,Obs5,Obs6,Obs7,Obs8,Obs9,Obs10,Obs11,Obs12,Obs13,Obs14,Obs15,Obs16,Obs17,Obs18,Obs19,Obs20,Obs21,Obs22,Obs23,Obs24
11,11,84,0.0012074315683306986,0,3,3,3,0,3,3,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,0.00010139275107924919,0,3,0,3,3,3,0,3,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,1
11,11,84,0.00030122506631310916,0,3,3,3,0,3,0,3,0,0,0,0,1,1,1,1,2,1,1,2,2,2,2,1,1
11,11,84,0.0016276278793220945,0,3,3,3,3,0,3,0,0,0,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010097086723287227,0,3,3,0,3,3,0,0,0,0,0,3,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,0.0011116639352031414,0,3,3,3,3,0,3,0,0,0,0,0,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,9.942395979615695e-05,0,3,3,0,3,3,0,0,0,3,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.0003046001370841244,0,3,0,3,3,3,3,0,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,1
11,11,84,0.00010054898338649538,0,3,3,0,3,3,0,0,0,0,3,0,1,2,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.0007070773265276905,0,0,3,3,3,3,3,0,0,0,0,0,1,1,1,1,2,1,2,2,1,2,2,1,1
11,11,84,0.0017367551675849205,0,3,3,0,3,3,0,3,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.002930545824882765,0,0,3,3,3,3,0,0,0,3,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,3.670389463479062e-05,1,1,1,1,1,1,2,2,1,2,2,2,0,0,3,0,0,0,3,3,3,3,0,0,0
11,11,84,0.00030670955631600895,0,3,3,0,3,3,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1,1,1
11,11,84,0.00080298558760404,0,3,3,0,3,3,0,0,3,0,0,0,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,0.00030769395195755504,0,0,3,3,3,3,0,3,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,1
11,11,84,0.00010139275107924919,0,3,0,3,3,3,0,0,3,0,0,0,1,1,1,1,2,1,2,2,2,1,2,1,1
11,11,84,0.0053673469215557625,0,0,3,3,3,3,0,0,3,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,3.361007976135999e-05,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,3,3,3,0,3,3,0,0
11,11,84,0.00010083023928407997,0,3,3,3,3,0,0,0,0,0,3,0,1,1,1,1,2,1,1,2,2,2,2,1,1
11,11,84,0.005664212521456311,0,3,3,0,3,3,3,0,0,0,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1
11,11,84,0.0041590715855323096,0,3,3,0,3,3,3,0,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.0012175567806437442,0,3,0,3,3,3,3,0,0,0,0,0,2,1,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0014228735858805041,0,0,3,3,3,3,0,0,0,0,0,3,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.0008112826365827859,0,0,3,3,3,3,0,3,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0008081888217093551,0,3,3,0,3,3,0,0,3,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1
11,11,84,0.00020264487420970604,0,3,3,3,3,0,3,0,0,0,0,0,1,1,2,1,1,1,2,2,1,2,2,1,1
11,11,84,9.942395979615695e-05,0,0,3,3,3,3,0,3,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,1,1
11,11,84,0.00010097086723287227,0,3,3,3,0,3,0,0,0,0,3,0,1,1,2,1,1,1,1,2,2,2,2,1,1
11,11,84,0.0012196661998756287,0,3,0,3,3,3,0,3,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.008107763759671338,0,3,0,3,3,3,3,0,0,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.0005038699405228153,0,3,0,3,3,3,0,0,3,0,0,0,1,2,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.0027343698363175043,0,3,3,0,3,3,3,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,9.942395979615695e-05,0,3,3,3,0,3,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00010097086723287227,0,3,3,0,3,3,0,3,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0007101711414011211,0,0,3,3,3,3,0,0,3,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.00010097086723287227,0,3,0,3,3,3,0,0,0,3,0,0,1,1,1,1,2,1,2,2,2,2,1,1,1
11,11,84,0.00030375636939137065,0,3,3,3,3,0,3,0,0,0,0,0,1,2,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.0009107065963789428,0,3,0,3,3,3,3,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.00030375636939137065,0,3,3,0,3,3,0,0,0,0,3,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,7.031397439615061e-05,1,1,1,1,1,1,2,2,2,1,2,2,0,0,0,3,0,0,0,3,3,3,3,0,0
11,11,84,0.0026366334119068556,0,0,3,3,3,3,3,0,0,0,0,0,1,1,1,1,2,1,1,2,2,2,2,1,1
11,11,84,0.00010040835543770308,0,3,0,3,3,3,3,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,1
11,11,84,0.0001724098652193613,1,1,1,1,1,1,2,2,1,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0
11,11,84,0.00010083023928407997,0,3,3,3,3,0,0,0,3,0,0,0,1,1,1,2,1,1,2,2,1,2,2,1,1
11,11,84,0.00010139275107924919,0,3,3,0,3,3,0,0,3,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,1
11,11,84,0.00010139275107924919,0,3,3,0,3,3,0,0,0,0,3,0,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0003022094619546553,0,0,3,3,3,3,3,0,0,0,0,0,1,1,1,1,2,1,2,2,2,1,2,1,1
11,11,84,0.00010111149518166457,0,0,3,3,3,3,0,0,0,0,3,0,1,1,1,1,2,1,2,1,2,2,2,1,1
11,11,84,0.0023435647666237005,0,0,3,3,3,3,0,0,0,3,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00020081671087540616,0,3,0,3,3,3,0,0,0,3,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.0003065689283672167,0,3,0,3,3,3,0,0,0,0,0,3,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.000606950226987572,0,3,3,0,3,3,0,0,0,3,0,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00020264487420970604,0,3,0,3,3,3,0,0,0,0,0,3,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0013204964391597088,0,3,0,3,3,3,0,0,0,3,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010111149518166457,0,3,3,0,3,3,0,3,0,0,0,0,1,1,2,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0001040646821063029,0,3,3,3,3,0,0,0,3,0,0,0,2,1,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.00010097086723287227,0,0,3,3,3,3,0,0,0,0,3,0,2,1,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.00010097086723287227,0,3,0,3,3,3,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.0016281903911172639,0,3,0,3,3,3,0,0,3,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010167400697683379,0,3,3,3,3,0,0,0,0,3,0,0,1,1,1,2,1,1,2,1,2,2,2,1,1
11,11,84,0.00027759957091600263,1,1,1,1,1,1,1,2,2,2,2,2,0,3,0,0,0,0,3,3,0,3,3,0,0
11,11,84,0.00017142546957781522,1,1,1,1,1,1,1,2,2,2,2,2,0,0,3,0,0,0,3,3,3,3,0,0,0
11,11,84,0.0006038564121141414,0,3,0,3,3,3,0,0,3,0,0,0,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0006049814357044798,0,3,3,0,3,3,3,0,0,0,0,0,1,1,2,1,1,1,2,2,2,2,1,1,1
11,11,84,3.543824309565991e-05,1,1,1,1,1,1,2,2,2,2,1,2,0,0,0,3,0,0,3,3,3,3,0,0,0
11,11,84,0.00010097086723287227,0,3,3,0,3,3,0,0,0,0,3,0,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00020123859472178304,0,3,0,3,3,3,0,0,0,0,0,3,1,1,2,1,1,1,2,2,1,2,2,1,1
11,11,84,0.00010139275107924919,0,3,3,0,3,3,0,0,0,3,0,0,1,1,1,2,1,1,2,1,2,2,2,1,1
11,11,84,0.0001040646821063029,0,3,0,3,3,3,0,0,0,0,3,0,1,1,1,2,1,1,2,2,2,2,1,1,1
11,11,84,0.0001040646821063029,0,3,3,3,3,0,0,0,3,0,0,0,1,1,1,2,1,1,2,2,2,1,2,1,1
11,11,84,0.00010181463492562608,1,1,1,1,1,1,2,2,1,2,2,2,0,3,0,0,0,0,3,3,0,3,3,0,0
11,11,84,0.00040725853970250434,0,3,0,3,3,3,0,0,0,0,0,3,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.001614268224186826,0,0,3,3,3,3,0,0,3,0,0,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.0008072044260678089,0,3,0,3,3,3,0,0,3,0,0,0,1,1,2,1,1,1,2,2,1,2,2,1,1
11,11,84,0.00343933774361331,0,3,0,3,3,3,0,3,0,0,0,0,1,2,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.0012195255719268364,0,3,0,3,3,3,0,0,0,0,3,0,2,1,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.0003071314401623859,0,0,3,3,3,3,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00010040835543770308,0,3,3,3,0,3,0,0,0,0,0,3,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.003242317987355297,0,3,0,3,3,3,0,3,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,0.0023330176704642767,0,0,3,3,3,3,0,3,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1
11,11,84,0.0010180057213074686,0,3,3,0,3,3,3,0,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,3.361007976135999e-05,1,1,1,1,1,1,2,2,2,1,2,2,0,0,0,0,3,0,3,0,3,3,3,0,0
11,11,84,6.567325208600466e-05,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,3,0,0,3,3,3,0,3,0,0
11,11,84,0.0009115503640716965,0,3,0,3,3,3,0,0,3,0,0,0,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.004376341766416415,0,3,0,3,3,3,3,0,0,0,0,0,1,2,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00010097086723287227,0,3,3,3,0,3,0,0,0,3,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00334399199433213,0,3,3,3,0,3,0,3,0,0,0,0,2,1,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.003141487748071217,0,3,0,3,3,3,0,0,0,3,0,0,2,1,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00010111149518166457,0,3,3,0,3,3,3,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1
11,11,84,0.005182421168893888,0,3,0,3,3,3,3,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,0.0002005354549778215,0,3,3,3,0,3,0,3,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1
11,11,84,0.00010040835543770308,0,3,3,3,3,0,0,3,0,0,0,0,1,1,2,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0016333936252225787,1,1,1,1,1,1,2,1,2,2,2,2,3,0,3,3,3,3,0,0,0,0,0,0,0
11,11,84,0.01956964472598776,0,0,3,3,3,3,3,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.0008129701719682932,0,0,3,3,3,3,0,0,3,0,0,0,1,1,1,2,1,1,2,1,2,2,2,1,1
11,11,84,0.00030178757810827845,0,3,3,3,3,0,0,3,0,0,0,0,1,1,1,1,2,1,1,2,2,2,2,1,1
11,11,84,0.005077934602941207,0,3,3,3,0,3,3,0,0,0,0,0,2,1,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00010139275107924919,0,3,3,0,3,3,0,0,0,0,0,3,1,1,1,1,2,1,2,2,2,2,1,1,1
11,11,84,0.00040753979560008896,0,3,3,3,3,0,3,0,0,0,0,0,2,1,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.00030502202093050137,0,0,3,3,3,3,0,0,0,0,0,3,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,0.00035030422044162243,1,1,1,1,1,1,2,2,1,2,2,2,0,3,0,0,0,0,0,3,3,3,3,0,0
11,11,84,0.00020587931703192901,0,3,3,3,3,0,0,0,0,3,0,0,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,0.00030305322964740907,0,3,3,3,3,0,0,3,0,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00020475429344159058,0,3,3,0,3,3,0,0,0,0,3,0,1,2,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.0017236767683472365,0,0,3,3,3,3,0,0,0,3,0,0,2,1,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010420531005509521,0,0,3,3,3,3,0,0,3,0,0,0,1,1,1,2,1,1,2,2,2,1,2,1,1
11,11,84,0.0001040646821063029,0,3,3,0,3,3,0,0,0,0,3,0,2,1,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.00010139275107924919,0,3,3,3,0,3,0,3,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,1
11,11,84,0.0013193714155693703,0,3,3,0,3,3,0,0,0,3,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,0.000503307428727646,0,0,3,3,3,3,0,0,3,0,0,0,1,1,2,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0006184817187885407,0,3,0,3,3,3,0,0,3,0,0,0,1,1,1,1,2,1,1,2,2,2,2,1,1
11,11,84,0.0009153473186890887,0,0,3,3,3,3,3,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
11,11,84,0.0001383779016116244,1,1,1,1,1,1,2,1,2,2,2,2,0,0,0,3,0,0,3,0,3,3,3,0,0
11,11,84,0.0001040646821063029,0,0,3,3,3,3,0,0,0,0,0,3,1,1,2,1,1,1,2,2,2,2,1,1,1
11,11,84,0.001007458625148046,0,3,3,0,3,3,3,0,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0012120722906408445,0,3,3,0,3,3,0,0,0,0,0,3,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00010054898338649538,0,3,3,0,3,3,0,0,0,0,3,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.0001040646821063029,0,3,0,3,3,3,0,0,0,0,0,3,2,1,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.001706379530645784,1,1,1,1,1,1,2,1,2,2,2,2,3,3,0,3,3,3,0,0,0,0,0,0,0
11,11,84,0.00010097086723287227,0,0,3,3,3,3,0,0,0,0,3,0,2,2,2,2,2,1,1,1,1,1,1,1,1
11,11,84,0.00013120587622321705,1,1,1,1,1,1,2,2,1,2,2,2,3,0,0,0,0,0,3,3,0,3,3,0,0
11,11,84,0.00010097086723287227,0,3,3,3,3,0,3,0,0,0,0,0,1,1,1,2,1,1,2,2,1,2,2,1,1
11,11,84,0.0006155285318639024,0,3,3,0,3,3,0,0,0,3,0,0,1,2,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.0009114097361229043,0,0,3,3,3,3,0,3,0,0,0,0,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0003057251606744628,0,3,3,0,3,3,0,3,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.0019223840599907579,0,3,3,0,3,3,3,0,0,0,0,0,1,2,1,1,1,1,2,2,1,2,2,1,1
11,11,84,0.003447775420540848,0,3,3,0,3,3,0,0,3,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00040261781739235836,0,3,3,3,0,3,0,0,0,0,0,3,1,2,2,2,2,2,1,1,1,1,1,1,1
11,11,84,9.942395979615695e-05,0,0,3,3,3,3,0,0,3,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1
11,11,84,0.0004943072400049388,1,1,1,1,1,1,2,1,2,2,2,2,0,3,0,0,0,0,3,0,3,3,3,0,0
11,11,84,0.0006097627859634182,0,3,3,3,0,3,0,0,0,3,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00013950292520196282,1,1,1,1,1,1,2,2,1,2,2,2,3,0,0,0,0,0,3,0,3,3,3,0,0
11,11,84,0.0007121399326842133,0,3,0,3,3,3,0,0,3,0,0,0,2,1,1,1,1,1,2,2,1,2,2,1,1
11,11,84,3.206317232464468e-05,1,1,1,1,1,1,2,2,2,2,1,2,0,0,3,0,0,0,3,3,3,3,0,0,0
11,11,84,0.0006077939946803259,0,3,3,3,0,3,0,0,0,3,0,0,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,0.00010139275107924919,0,3,3,3,3,0,0,0,0,0,0,3,1,1,1,1,2,1,2,2,2,2,1,1,1
11,11,84,0.001626784111629341,0,3,3,3,3,0,3,0,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010167400697683379,0,3,3,3,0,3,0,0,0,0,3,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00020236361831212145,0,3,3,3,0,3,0,0,0,3,0,0,1,1,2,1,1,1,2,2,2,1,2,1,1
11,11,84,0.00030235008990344765,0,3,3,0,3,3,0,0,0,0,0,3,2,2,2,2,1,2,1,1,1,1,1,1,1
11,11,84,0.00010139275107924919,0,3,3,3,0,3,0,0,0,0,3,0,2,2,2,1,2,2,1,1,1,1,1,1,1
11,11,84,0.00325174005992438,0,0,3,3,3,3,0,0,3,0,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,0.00010097086723287227,0,3,0,3,3,3,0,0,0,0,3,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.001013927510792492,0,3,0,3,3,3,0,0,3,0,0,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.001110117027766426,0,0,3,3,3,3,0,0,0,0,0,3,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,0.0025448033613454826,0,3,3,0,3,3,0,3,0,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010054898338649538,0,3,3,3,0,3,0,0,0,0,3,0,2,2,2,2,2,1,1,1,1,1,1,1,1
11,11,84,0.00010083023928407997,0,3,3,3,0,3,0,3,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.00030291260169861684,0,3,3,3,0,3,0,0,3,0,0,0,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.000501901149239723,0,0,3,3,3,3,0,3,0,0,0,0,1,1,1,1,2,1,2,1,2,2,2,1,1
11,11,84,0.0005052762200107383,0,3,3,0,3,3,0,3,0,0,0,0,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.0034275249959147564,0,3,0,3,3,3,0,3,0,0,0,0,1,1,2,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00020137922267057535,0,3,0,3,3,3,0,0,0,3,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,0.00040233656149477374,0,3,3,3,3,0,3,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,1,1
11,11,84,0.0016145494800844104,0,3,3,3,0,3,3,0,0,0,0,0,1,2,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.004574064662418391,0,3,3,0,3,3,3,0,0,0,0,0,1,2,1,1,1,1,1,2,2,2,2,1,1
11,11,84,0.00010139275107924919,0,3,3,3,0,3,3,0,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1
11,11,84,9.942395979615695e-05,0,3,0,3,3,3,0,0,0,0,3,0,2,1,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.00010083023928407997,0,3,3,3,3,0,0,0,0,0,3,0,1,1,1,2,1,1,2,1,2,2,2,1,1
11,11,84,0.0023321739027715232,0,3,3,3,0,3,3,0,0,0,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1
11,11,84,0.0010094274164311385,0,3,3,0,3,3,3,0,0,0,0,0,1,2,1,1,1,1,2,2,2,1,2,1,1
11,11,84,0.005467614649044674,0,0,3,3,3,3,3,0,0,0,0,0,2,1,1,1,1,1,2,1,2,2,2,1,1
11,11,84,0.00020081671087540616,0,3,3,0,3,3,0,0,3,0,0,0,2,2,2,2,1,2,1,1,1,1,1,1,1
11,11,84,0.00141527967664572,0,3,3,3,3,0,0,3,0,0,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1
11,11,84,0.0008738620737953598,1,1,1,1,1,1,2,2,1,2,2,2,0,3,3,3,3,3,0,0,0,0,0,0,0
11,11,84,0.0014192172592119036,0,3,0,3,3,3,3,0,0,0,0,0,1,1,1,2,1,1,2,2,1,2,2,1,1
11,11,84,0.00010097086723287227,0,3,3,3,0,3,0,0,0,3,0,0,1,2,1,1,1,1,2,2,1,2,2,1,1
