unique_id,map,goal,human,model,z_model,model_error,trial_type
PyL19Th,ND_DX_1,A,0.5474452554744526,0.996403709255409,2.10076116253788,-0.44895845378095645,DX
PyL19Th,NX_UN_0,A,0.3424657534246575,0.308988589159739,-0.07712981144827584,0.033477164264918535,UN
WgasfMm,ND_PX_0,A,0.7238095238095238,0.608810896028028,0.8727769869900192,0.11499862778149583,PX
WgasfMm,NX_PX_0,A,0.4476744186046512,0.272121968691989,-0.19393183923450125,0.17555244991266217,PX
WgasfMm,UN_UN_0,A,0.32894736842105265,0.31522187749845,-0.05738130430277906,0.013725490922602668,UN
WgasfMm,UN_NX_0,A,0,9.21581918668366e-4,-1.0531577381541632,-9.21581918668366e-4,NX
WgasfMm,ND_NX_0,A,0.5,0.510513938328735,0.5613493638766452,-0.01051393832873504,NX
WgasfMm,DX_NX_0,A,0.49664429530201343,0.465790794329306,0.41965604233451237,0.03085350097270745,NX
WgasfMm,ND_UN_0,A,0.33649289099526064,0.298140097897922,-0.11150035482123893,0.03835279309733863,UN
WgasfMm,NX_DX_0,A,0,7.23228449521724e-6,-1.0560546104473651,-7.23228449521724e-6,DX
WgasfMm,PX_PX_0,A,0,0.170621459008187,-0.5155090600913562,-0.170621459008187,PX
WgasfMm,ND_NX_1,A,0.5,0.567020244861353,0.7403744847578333,-0.06702024486135305,NX
WgasfMm,NX_NX_0,A,0.4896551724137931,0.479093877420067,0.4618033034909501,0.0105612949937261,NX
WgasfMm,NX_UN_0,A,0.3333333333333333,0.308988589159739,-0.07712981144827584,0.024344744173594335,UN
WgasfMm,UN_PX_0,A,0.5,0.677094876561881,1.0891165182645535,-0.17709487656188105,PX
WgasfMm,DX_DX_0,A,0,0.00327449223943342,-1.0457031710368732,-0.00327449223943342,DX
WgasfMm,ND_DX_0,A,1,0.996162176253057,2.0999959298126103,0.00383782374694297,DX
WgasfMm,DX_PX_0,A,0.4968152866242038,0.165945182940652,-0.5303245902442784,0.33087010368355185,PX
WgasfMm,ND_DX_1,A,1,0.996403709255409,2.10076116253788,0.003596290744591002,DX
WgasfMm,UN_DX_0,A,0,0.0012187987817839,-1.052216086007487,-0.0012187987817839,DX
WgasfMm,PX_DX_0,A,0.49056603773584906,0.00474099795114431,-1.0410569398739775,0.48582503978470476,DX
WgasfMm,PX_UN_0,A,0.33519553072625696,0.260922186176621,-0.2294153549992305,0.07427334454963597,UN
WgasfMm,PX_NX_0,A,0.4031413612565445,0.487652950331626,0.4889204370756456,-0.0845115890750815,NX
WgasfMm,ND_PX_1,A,0.496551724137931,0.23005662061176,-0.32720464517564263,0.266495103526171,PX
WgasfMm,DX_UN_0,A,0.33183856502242154,0.373389941681361,0.1269086512928708,-0.04155137665893949,UN
0ojUvF3,PX_PX_0,A,0.47474747474747475,0.170621459008187,-0.5155090600913562,0.30412601573928777,PX
0ojUvF3,ND_UN_0,A,0.32666666666666666,0.298140097897922,-0.11150035482123893,0.028526568768744653,UN
0ojUvF3,ND_PX_0,A,0.680672268907563,0.608810896028028,0.8727769869900192,0.07186137287953509,PX
0ojUvF3,NX_UN_0,A,0.33121019108280253,0.308988589159739,-0.07712981144827584,0.02222160192306355,UN
0ojUvF3,DX_PX_0,A,0.4297520661157025,0.165945182940652,-0.5303245902442784,0.2638068831750505,PX
0ojUvF3,UN_UN_0,A,0.32432432432432434,0.31522187749845,-0.05738130430277906,0.009102446825874355,UN
0ojUvF3,DX_DX_0,A,0.056603773584905655,0.00327449223943342,-1.0457031710368732,0.05332928134547223,DX
0ojUvF3,NX_NX_0,A,0.27835051546391754,0.479093877420067,0.4618033034909501,-0.20074336195614945,NX
0ojUvF3,ND_NX_1,A,0.5964912280701754,0.567020244861353,0.7403744847578333,0.029470983208822354,NX
0ojUvF3,PX_NX_0,A,0.41044776119402987,0.487652950331626,0.4889204370756456,-0.07720518913759611,NX
0ojUvF3,ND_DX_1,A,0.97,0.996403709255409,2.10076116253788,-0.026403709255409025,DX
0ojUvF3,ND_PX_1,A,0.48484848484848486,0.23005662061176,-0.32720464517564263,0.25479186423672484,PX
0ojUvF3,PX_DX_0,A,0.06730769230769232,0.00474099795114431,-1.0410569398739775,0.062566694356548,DX
0ojUvF3,UN_NX_0,A,0.009708737864077669,9.21581918668366e-4,-1.0531577381541632,0.008787155945409303,NX
0ojUvF3,NX_DX_0,A,0.034482758620689655,7.23228449521724e-6,-1.0560546104473651,0.03447552633619444,DX
0ojUvF3,ND_NX_0,A,0.49,0.510513938328735,0.5613493638766452,-0.02051393832873505,NX
0ojUvF3,UN_PX_0,A,0.4854368932038835,0.677094876561881,1.0891165182645535,-0.19165798335799755,PX
0ojUvF3,DX_NX_0,A,0.4090909090909091,0.465790794329306,0.41965604233451237,-0.05669988523839686,NX
0ojUvF3,UN_DX_0,A,0.019801980198019802,0.0012187987817839,-1.052216086007487,0.0185831814162359,DX
0ojUvF3,DX_UN_0,A,0.3333333333333333,0.373389941681361,0.1269086512928708,-0.04005660834802771,UN
0ojUvF3,NX_PX_0,A,0.4811320754716981,0.272121968691989,-0.19393183923450125,0.2090101067797091,PX
0ojUvF3,PX_UN_0,A,0.3333333333333333,0.260922186176621,-0.2294153549992305,0.07241114715671232,UN
0ojUvF3,ND_DX_0,A,0.9603960396039604,0.996162176253057,2.0999959298126103,-0.03576613664909667,DX
MvLsqCm,NX_NX_0,A,0.05714285714285714,0.479093877420067,0.4618033034909501,-0.4219510202772098,NX
MvLsqCm,ND_NX_1,A,0.535031847133758,0.567020244861353,0.7403744847578333,-0.0319883977275951,NX
MvLsqCm,NX_UN_0,A,0.45911949685534587,0.308988589159739,-0.07712981144827584,0.15013090769560689,UN
MvLsqCm,ND_UN_0,A,0.4057971014492754,0.298140097897922,-0.11150035482123893,0.10765700355135338,UN
MvLsqCm,NX_PX_0,A,0.512396694214876,0.272121968691989,-0.19393183923450125,0.24027472552288698,PX
MvLsqCm,PX_NX_0,A,0.45454545454545453,0.487652950331626,0.4889204370756456,-0.03310749578617145,NX
MvLsqCm,ND_DX_1,A,0.7246376811594204,0.996403709255409,2.10076116253788,-0.2717660280959886,DX
MvLsqCm,UN_UN_0,A,0.3918918918918919,0.31522187749845,-0.05738130430277906,0.0766700143934419,UN
MvLsqCm,UN_PX_0,A,0.4892086330935252,0.677094876561881,1.0891165182645535,-0.18788624346835586,PX
MvLsqCm,NX_DX_0,A,0.06666666666666667,7.23228449521724e-6,-1.0560546104473651,0.06665943438217145,DX
MvLsqCm,UN_NX_0,A,0.02,9.21581918668366e-4,-1.0531577381541632,0.019078418081331636,NX
MvLsqCm,DX_DX_0,A,0.07547169811320754,0.00327449223943342,-1.0457031710368732,0.07219720587377412,DX
MvLsqCm,PX_DX_0,A,0.11304347826086958,0.00474099795114431,-1.0410569398739775,0.10830248030972527,DX
MvLsqCm,ND_PX_0,A,0.5796178343949044,0.608810896028028,0.8727769869900192,-0.029193061633123518,PX
MvLsqCm,ND_PX_1,A,0.4,0.23005662061176,-0.32720464517564263,0.16994337938824003,PX
MvLsqCm,ND_DX_0,A,0.7096774193548387,0.996162176253057,2.0999959298126103,-0.2864847568982183,DX
MvLsqCm,ND_NX_0,A,0.4392523364485982,0.510513938328735,0.5613493638766452,-0.07126160188013686,NX
MvLsqCm,DX_UN_0,A,0.33879781420765026,0.373389941681361,0.1269086512928708,-0.034592127473710765,UN
