1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0,1,-1,9,DX_PX_0,DX_PX_0_doors-72.png,0.09,0.47,0.48,0,5d7de3327ea6c00015c233ea,1
0.2,0,0,10,PX_UN_0,PX_UN_0_doors-333.png,0.55,0.58,0.27,0,5d7de3327ea6c00015c233ea,1
0.45,0.49,-1,11,UN_UN_0,UN_UN_0_doors-54.png,0.65,0.67,0.69,0,5d7de3327ea6c00015c233ea,1
0.23,0.23,0,12,NX_PX_0,NX_PX_0_doors-621.png,0.19,0,0.59,0,5d7de3327ea6c00015c233ea,1
0.48,0.49,0,13,NX_UN_0,NX_UN_0_doors-162.png,0.47,0.46,0.49,0,5d7de3327ea6c00015c233ea,1
0.48,0.47,0,14,PX_PX_0,PX_PX_0_doors-216.png,0.47,0,0.51,0,5d7de3327ea6c00015c233ea,1
0.96,0,-1,15,DX_UN_0,DX_UN_0_doors-27.png,0.53,0.51,0.49,0,5d7de3327ea6c00015c233ea,1
0.47,0.51,-1,16,UN_PX_0,UN_PX_0_doors-54.png,0.43,0,0.47,0,5d7de3327ea6c00015c233ea,1
0.48,0.49,-1,1,UN_UN_0,goals-162.png,0.41,0.7,0.42,0,6138dd6ce55d3ed0c47706aa,1
0.58,0.55,-1,2,UN_NX_0,goals-333.png,0.15,0.65,0.56,1,6138dd6ce55d3ed0c47706aa,1
0.36,0.59,0.81,3,PX_PX_0,goals-621.png,0.38,0.5,0.25,0,6138dd6ce55d3ed0c47706aa,1
0.45,0.42,-1,4,UN_PX_0,goals-621.png,0.71,0,0.76,0,6138dd6ce55d3ed0c47706aa,1
0.83,0.39,0.01,5,PX_UN_0,goals-162.png,0.59,0.58,0.56,0,6138dd6ce55d3ed0c47706aa,1
0.88,0.65,0,6,PX_NX_0,goals-333.png,0.73,0.73,0.44,0,6138dd6ce55d3ed0c47706aa,1
0.65,0.67,-1,7,UN_DX_0,goals-216.png,0,0,1,0,6138dd6ce55d3ed0c47706aa,1
0.27,0.03,0.69,8,PX_DX_0,goals-216.png,0.14,0,0.95,0,6138dd6ce55d3ed0c47706aa,1
0.52,0.53,-1,9,UN_UN_0,UN_UN_0_doors-27.png,0.54,0.58,0.54,0,6138dd6ce55d3ed0c47706aa,1
0.67,0.02,-1,10,DX_UN_0,DX_UN_0_doors-54.png,0.48,0.46,0.43,0,6138dd6ce55d3ed0c47706aa,1
0.44,0.41,0.53,11,NX_PX_0,NX_PX_0_doors-216.png,0.38,0.02,0.77,0,6138dd6ce55d3ed0c47706aa,1
0.71,0.57,-1,12,UN_PX_0,UN_PX_0_doors-72.png,0.82,0.33,0.74,0,6138dd6ce55d3ed0c47706aa,1
0.65,0.53,0,13,PX_UN_0,PX_UN_0_doors-162.png,0.59,0.61,0.61,1,6138dd6ce55d3ed0c47706aa,1
0.55,0.59,-1,14,DX_PX_0,DX_PX_0_doors-54.png,0,0.69,0.52,0,6138dd6ce55d3ed0c47706aa,1
0.73,0.51,0.69,15,PX_PX_0,PX_PX_0_doors-621.png,0.01,0.14,0.76,0,6138dd6ce55d3ed0c47706aa,1
0.69,0.7,0.05,16,NX_UN_0,NX_UN_0_doors-333.png,0.58,0.62,0.57,0,6138dd6ce55d3ed0c47706aa,1
0.97,0.23,0.03,1,PX_NX_0,goals-621.png,0.76,0.44,0.16,0,61423024c3288830ef5ecc2a,1
0.49,0.51,-1,2,UN_UN_0,goals-216.png,0.5,0.2,0.84,0,61423024c3288830ef5ecc2a,1
0,1,0.03,3,PX_PX_0,goals-162.png,0.7,0.25,0.25,0,61423024c3288830ef5ecc2a,1
0.48,0.49,-1,4,UN_DX_0,goals-333.png,0.75,0.37,0.04,0,61423024c3288830ef5ecc2a,1
0.5,0.51,-1,5,UN_PX_0,goals-162.png,0.49,0.03,0.9,0,61423024c3288830ef5ecc2a,1
0.98,0.45,0.01,6,PX_DX_0,goals-333.png,0.48,0.5,0.5,0,61423024c3288830ef5ecc2a,1
0.47,0.48,0.01,7,PX_UN_0,goals-216.png,0.77,0.46,0.01,0,61423024c3288830ef5ecc2a,1
0.97,0.03,-1,8,UN_NX_0,goals-621.png,0.02,0.75,0.44,0,61423024c3288830ef5ecc2a,1
0.07,0.8,0.35,9,NX_UN_0,NX_UN_0_doors-621.png,0.51,0.53,0.55,0,61423024c3288830ef5ecc2a,1
0.76,0.15,-1,10,DX_UN_0,DX_UN_0_doors-72.png,0.46,0.76,0.03,0,61423024c3288830ef5ecc2a,1
0.47,0.47,-1,11,DX_PX_0,DX_PX_0_doors-54.png,0.55,0.9,0.17,0,61423024c3288830ef5ecc2a,1
0.97,0.03,0.02,12,PX_UN_0,PX_UN_0_doors-216.png,0.16,0.4,0.98,0,61423024c3288830ef5ecc2a,1
0.86,0.18,-1,13,UN_PX_0,UN_PX_0_doors-27.png,0.83,0.02,0.85,0,61423024c3288830ef5ecc2a,1
0.82,0.83,-1,14,UN_UN_0,UN_UN_0_doors-54.png,0.06,0.61,0.82,0,61423024c3288830ef5ecc2a,1
0.49,0.5,0.51,15,NX_PX_0,NX_PX_0_doors-333.png,0.74,0,0.75,0,61423024c3288830ef5ecc2a,1
0.75,0.76,0.03,16,PX_PX_0,PX_PX_0_doors-162.png,0.54,0.03,0.85,0,61423024c3288830ef5ecc2a,1
0.73,0.75,-1,1,UN_NX_0,goals-162.png,0.28,0.64,0.68,0,613146a279e9fd074607ebb4,1
0.5,0.5,-1,2,UN_DX_0,goals-621.png,0.19,0.19,0.92,0,613146a279e9fd074607ebb4,1
0.72,0.73,0.25,3,PX_NX_0,goals-162.png,0.69,0.69,0.3,0,613146a279e9fd074607ebb4,1
0.54,0.55,-1,4,UN_PX_0,goals-216.png,0.58,0.15,0.79,0,613146a279e9fd074607ebb4,1
0.54,0.55,0.25,5,PX_PX_0,goals-216.png,0.45,0.12,0.72,0,613146a279e9fd074607ebb4,1
0.59,0.27,0.59,6,PX_DX_0,goals-621.png,0.68,0.14,0.53,0,613146a279e9fd074607ebb4,1
0.75,0.55,0.05,7,PX_UN_0,goals-333.png,0.55,0.55,0.56,0,613146a279e9fd074607ebb4,1
0.51,0.51,-1,8,UN_UN_0,goals-333.png,0.52,0.53,0.53,0,613146a279e9fd074607ebb4,1
0.69,0.24,-1,9,DX_PX_0,DX_PX_0_doors-72.png,0.24,0.74,0.1,0,613146a279e9fd074607ebb4,1
0.68,0.61,0.31,10,NX_PX_0,NX_PX_0_doors-621.png,0.53,0.16,0.56,0,613146a279e9fd074607ebb4,1
0.64,0.64,0.12,11,PX_UN_0,PX_UN_0_doors-333.png,0.47,0.48,0.49,0,613146a279e9fd074607ebb4,1
0.68,0.33,-1,12,DX_UN_0,DX_UN_0_doors-27.png,0.48,0.47,0.49,0,613146a279e9fd074607ebb4,1
0.56,0.5,-1,13,UN_PX_0,UN_PX_0_doors-54.png,0.68,0.19,0.66,0,613146a279e9fd074607ebb4,1
0.24,0.51,0.51,14,PX_PX_0,PX_PX_0_doors-216.png,0.4,0.26,0.61,0,613146a279e9fd074607ebb4,1
0.54,0.71,0.19,15,NX_UN_0,NX_UN_0_doors-162.png,0.49,0.51,0.5,0,613146a279e9fd074607ebb4,1
0.64,0.57,-1,16,UN_UN_0,UN_UN_0_doors-54.png,0.46,0.47,0.47,0,613146a279e9fd074607ebb4,1
0.97,0.61,0.21,1,PX_NX_0,goals-621.png,0.97,0.02,0.01,0,614227ca2722b36a2e6a593b,1
0.66,0.24,0.66,2,PX_DX_0,goals-333.png,0.01,0.03,0.98,0,614227ca2722b36a2e6a593b,1
0.98,0.45,-1,3,UN_NX_0,goals-621.png,0.25,0.53,0.97,0,614227ca2722b36a2e6a593b,1
0.73,0.48,-1,4,UN_PX_0,goals-162.png,0.52,0.2,0.98,0,614227ca2722b36a2e6a593b,1
0.55,0.87,0.15,5,PX_PX_0,goals-162.png,0.16,0.23,0.97,0,614227ca2722b36a2e6a593b,1
0.72,0.73,-1,6,UN_DX_0,goals-333.png,0.02,0.01,0.96,0,614227ca2722b36a2e6a593b,1
0.94,0.54,-1,7,UN_UN_0,goals-216.png,0.56,0.02,0.94,0,614227ca2722b36a2e6a593b,1
0.82,0.81,0.04,8,PX_UN_0,goals-216.png,0.39,0.01,0.96,0,614227ca2722b36a2e6a593b,1
0.97,0.96,-1,9,UN_PX_0,UN_PX_0_doors-27.png,0.92,0.04,0.55,0,614227ca2722b36a2e6a593b,1
0.97,0.51,-1,10,DX_UN_0,DX_UN_0_doors-72.png,0.49,0.06,0.93,0,614227ca2722b36a2e6a593b,1
0.02,0.97,0.53,11,PX_PX_0,PX_PX_0_doors-162.png,0.43,0.03,0.99,0,614227ca2722b36a2e6a593b,1
0.49,0.14,0.44,12,PX_UN_0,PX_UN_0_doors-216.png,0.48,0.09,0.97,0,614227ca2722b36a2e6a593b,1
0.49,0.51,0.18,13,NX_PX_0,NX_PX_0_doors-333.png,0.44,0.07,0.95,0,614227ca2722b36a2e6a593b,1
0.4,0.85,-1,14,DX_PX_0,DX_PX_0_doors-54.png,0.92,0.56,0,0,614227ca2722b36a2e6a593b,1
0.69,0.68,-1,15,UN_UN_0,UN_UN_0_doors-54.png,0.51,0.06,0.84,0,614227ca2722b36a2e6a593b,1
0.71,0.58,0.06,16,NX_UN_0,NX_UN_0_doors-621.png,0.01,0.95,0.05,0,614227ca2722b36a2e6a593b,1
0.32,0.63,-1,1,UN_NX_0,goals-621.png,0,0.61,0.33,0,614222fe31c51d3c300a3e8c,1
0.49,0.48,-1,2,UN_DX_0,goals-333.png,0.02,0.04,1,0,614222fe31c51d3c300a3e8c,1
0.5,0.5,-1,3,UN_UN_0,goals-216.png,0.34,0.23,0.76,0,614222fe31c51d3c300a3e8c,1
0.52,0.52,0.01,4,PX_UN_0,goals-216.png,0.27,0.15,0.73,1,614222fe31c51d3c300a3e8c,1
0.48,0.47,0.02,5,PX_NX_0,goals-621.png,0.72,0.28,0.03,0,614222fe31c51d3c300a3e8c,1
0.47,0.45,0.03,6,PX_PX_0,goals-162.png,0.23,0.4,0.76,0,614222fe31c51d3c300a3e8c,1
0.47,0.47,-1,7,UN_PX_0,goals-162.png,0.43,0.08,0.69,0,614222fe31c51d3c300a3e8c,1
0.48,0.04,0.49,8,PX_DX_0,goals-333.png,0.02,0.03,0.95,0,614222fe31c51d3c300a3e8c,1
0.48,0.49,0.47,9,NX_UN_0,NX_UN_0_doors-621.png,0.47,0.48,0.49,0,614222fe31c51d3c300a3e8c,1
0.07,0.93,-1,10,DX_PX_0,DX_PX_0_doors-54.png,0.54,0.55,0.06,0,614222fe31c51d3c300a3e8c,1
0.51,0.5,-1,11,UN_UN_0,UN_UN_0_doors-54.png,0.47,0.51,0.47,0,614222fe31c51d3c300a3e8c,1
0.5,0.5,-1,12,UN_PX_0,UN_PX_0_doors-27.png,0.5,0.06,0.51,0,614222fe31c51d3c300a3e8c,1
0.48,0.47,0.06,13,NX_PX_0,NX_PX_0_doors-333.png,0.47,0.06,0.49,0,614222fe31c51d3c300a3e8c,1
0.94,0.07,-1,14,DX_UN_0,DX_UN_0_doors-72.png,0.5,0.51,0.52,0,614222fe31c51d3c300a3e8c,1
0.49,0.51,0.06,15,PX_UN_0,PX_UN_0_doors-216.png,0.47,0.5,0.49,1,614222fe31c51d3c300a3e8c,1
0.51,0.52,0.06,16,PX_PX_0,PX_PX_0_doors-162.png,0.49,0.05,0.49,0,614222fe31c51d3c300a3e8c,1
0.5,0.22,0.74,1,PX_DX_0,goals-162.png,0.25,0.99,0.69,0,610879108aa9358dcda26d03,1
0.46,0.47,-1,2,UN_PX_0,goals-333.png,0.71,0.71,0.7,0,610879108aa9358dcda26d03,1
0.72,0.46,-1,3,UN_UN_0,goals-621.png,0.98,0.44,0.2,0,610879108aa9358dcda26d03,1
0.27,0.97,0.03,4,PX_PX_0,goals-333.png,0.78,0.77,0.75,0,610879108aa9358dcda26d03,1
0.99,0.3,-1,5,UN_NX_0,goals-216.png,0.5,0.19,0.96,0,610879108aa9358dcda26d03,1
0.78,0.46,0.01,6,PX_NX_0,goals-216.png,0.24,0.25,0.98,0,610879108aa9358dcda26d03,1
0.71,0.48,-1,7,UN_DX_0,goals-162.png,0.03,0.75,0.96,0,610879108aa9358dcda26d03,1
1,0.51,0.05,8,PX_UN_0,goals-621.png,0.99,0.47,0.7,8,610879108aa9358dcda26d03,1
0.46,0.97,0.52,9,NX_PX_0,NX_PX_0_doors-162.png,0.72,0.25,0.76,0,610879108aa9358dcda26d03,1
0.87,0.66,-1,10,UN_PX_0,UN_PX_0_doors-54.png,0.75,0.09,0.77,0,610879108aa9358dcda26d03,1
0.92,0.42,0.17,11,PX_UN_0,PX_UN_0_doors-621.png,0.75,0.75,0.75,1,610879108aa9358dcda26d03,1
0.96,0.35,-1,12,DX_PX_0,DX_PX_0_doors-27.png,0.67,0.85,0.25,0,610879108aa9358dcda26d03,1
0.41,0.17,0.82,13,NX_UN_0,NX_UN_0_doors-216.png,0.79,0.79,0.79,0,610879108aa9358dcda26d03,1
0.96,0.19,-1,14,UN_UN_0,UN_UN_0_doors-72.png,0.76,0.76,0.77,0,610879108aa9358dcda26d03,1
0.83,0.82,0.82,15,PX_PX_0,PX_PX_0_doors-333.png,0.75,0.76,0.77,0,610879108aa9358dcda26d03,1
0.84,0.44,-1,16,DX_UN_0,DX_UN_0_doors-54.png,0.81,0.83,0.83,0,610879108aa9358dcda26d03,1
0,0.99,-1,1,DX_PX_0,DX_PX_0_doors-54.png,0.01,0.99,0,0,5eecb78af2d2bf0718facb70,1
0.96,0,-1,2,DX_UN_0,DX_UN_0_doors-72.png,0.47,0.47,0.47,0,5eecb78af2d2bf0718facb70,1
0.71,0.5,0.01,3,NX_UN_0,NX_UN_0_doors-621.png,0.51,0.54,0.48,0,5eecb78af2d2bf0718facb70,1
0.55,0.6,0.01,4,PX_UN_0,PX_UN_0_doors-216.png,0.52,0.51,0.5,0,5eecb78af2d2bf0718facb70,1
0.51,0.61,-1,5,UN_PX_0,UN_PX_0_doors-27.png,0.59,0,0.59,0,5eecb78af2d2bf0718facb70,1
0.49,0.49,0.49,6,NX_PX_0,NX_PX_0_doors-333.png,0.65,0.01,0.68,0,5eecb78af2d2bf0718facb70,1
0.53,0.65,-1,7,UN_UN_0,UN_UN_0_doors-54.png,0.47,0.47,0.48,0,5eecb78af2d2bf0718facb70,1
0.31,0.69,0.29,8,PX_PX_0,PX_PX_0_doors-162.png,0.7,0.23,0.68,0,5eecb78af2d2bf0718facb70,1
0.51,0.51,-1,9,UN_DX_0,goals-333.png,0,0,0.98,0,5eecb78af2d2bf0718facb70,1
0.66,0.66,0,10,PX_UN_0,goals-216.png,0.29,0.29,0.74,0,5eecb78af2d2bf0718facb70,1
0,0,1,11,PX_DX_0,goals-333.png,0,0,0.96,0,5eecb78af2d2bf0718facb70,1
0.49,0.51,0.16,12,PX_PX_0,goals-162.png,0.74,0,0.74,0,5eecb78af2d2bf0718facb70,1
0.52,0.53,-1,13,UN_NX_0,goals-621.png,0.16,0.7,0.69,0,5eecb78af2d2bf0718facb70,1
0.48,0.49,-1,14,UN_PX_0,goals-162.png,0.64,0,0.65,0,5eecb78af2d2bf0718facb70,1
0.67,0.68,0,15,PX_NX_0,goals-621.png,0.62,0.64,0.01,0,5eecb78af2d2bf0718facb70,1
0.5,0.5,-1,16,UN_UN_0,goals-216.png,0.48,0.48,0.54,0,5eecb78af2d2bf0718facb70,1
0.82,0.66,-1,1,UN_UN_0,goals-216.png,0.43,0.8,0.54,0,61388df00f2c92af7a69258e,1
0.44,0.87,0.69,2,PX_UN_0,goals-216.png,0.35,0.53,0.87,6,61388df00f2c92af7a69258e,1
0.71,0.6,0.81,3,PX_DX_0,goals-333.png,0.29,0.55,0.86,0,61388df00f2c92af7a69258e,1
0.59,0.79,-1,4,UN_PX_0,goals-162.png,0.25,0.59,0.81,1,61388df00f2c92af7a69258e,1
0.65,0.71,0.81,5,PX_NX_0,goals-621.png,0.65,0.4,0.61,0,61388df00f2c92af7a69258e,1
0.59,0.77,0.85,6,PX_PX_0,goals-162.png,0.45,0.68,0.53,0,61388df00f2c92af7a69258e,1
0.42,0.74,-1,7,UN_NX_0,goals-621.png,0.69,0.47,0.35,0,61388df00f2c92af7a69258e,1
0.86,0.45,-1,8,UN_DX_0,goals-333.png,0.83,0.61,0.33,0,61388df00f2c92af7a69258e,1
0.58,0.64,0.47,9,NX_PX_0,NX_PX_0_doors-333.png,0.65,0.52,0.29,0,61388df00f2c92af7a69258e,1
0.73,0.75,-1,10,UN_UN_0,UN_UN_0_doors-54.png,0.36,0.61,0.17,0,61388df00f2c92af7a69258e,1
0.75,0.82,-1,11,DX_PX_0,DX_PX_0_doors-54.png,0.35,0.73,0.88,0,61388df00f2c92af7a69258e,1
0.73,0.8,0.76,12,PX_PX_0,PX_PX_0_doors-162.png,0.41,0.58,0.75,0,61388df00f2c92af7a69258e,1
0.57,0.73,-1,13,DX_UN_0,DX_UN_0_doors-72.png,0.54,0.74,0.71,0,61388df00f2c92af7a69258e,1
0.82,0.6,0.32,14,NX_UN_0,NX_UN_0_doors-621.png,0.42,0.65,0.58,0,61388df00f2c92af7a69258e,1
0.66,0.76,0.75,15,PX_UN_0,PX_UN_0_doors-216.png,0.55,0.63,0.8,1,61388df00f2c92af7a69258e,1
0.74,0.82,-1,16,UN_PX_0,UN_PX_0_doors-27.png,0.44,0.56,0.67,0,61388df00f2c92af7a69258e,1
0.19,0.75,-1,1,UN_NX_0,goals-162.png,0.32,0.81,0.11,0,60c3477b32d6c68bbc48de95,1
0.39,0.4,-1,2,UN_PX_0,goals-216.png,0.5,0.19,0.78,0,60c3477b32d6c68bbc48de95,1
0.54,0.24,0.78,3,PX_DX_0,goals-621.png,0.46,0.37,0.72,0,60c3477b32d6c68bbc48de95,1
0.69,0.43,0.14,4,PX_UN_0,goals-333.png,0.55,0.57,0.57,0,60c3477b32d6c68bbc48de95,1
0.72,0.62,0.07,5,PX_NX_0,goals-162.png,0.42,0.44,0.18,0,60c3477b32d6c68bbc48de95,1
0.44,0.48,-1,6,UN_DX_0,goals-621.png,0.03,0.05,0.66,0,60c3477b32d6c68bbc48de95,1
0.45,0.48,-1,7,UN_UN_0,goals-333.png,0.56,0.54,0.58,0,60c3477b32d6c68bbc48de95,1
0.46,0.26,0.57,8,PX_PX_0,goals-216.png,0.14,0.13,0.81,0,60c3477b32d6c68bbc48de95,1
0.43,0.57,0.06,9,NX_UN_0,NX_UN_0_doors-162.png,0.47,0.49,0.49,0,60c3477b32d6c68bbc48de95,1
0.48,0.5,-1,10,UN_PX_0,UN_PX_0_doors-54.png,0.74,0.02,0.45,0,60c3477b32d6c68bbc48de95,1
0.48,0.38,0.05,11,PX_UN_0,PX_UN_0_doors-333.png,0.54,0.46,0.41,0,60c3477b32d6c68bbc48de95,1
0.71,0.33,-1,12,UN_UN_0,UN_UN_0_doors-54.png,0.45,0.44,0.39,0,60c3477b32d6c68bbc48de95,1
0.59,0.51,0.42,13,PX_PX_0,PX_PX_0_doors-216.png,0.25,0.41,0.74,0,60c3477b32d6c68bbc48de95,1
0.58,0.82,-1,14,DX_PX_0,DX_PX_0_doors-72.png,0.45,0.68,0.18,0,60c3477b32d6c68bbc48de95,1
0.65,0.48,0.49,15,NX_PX_0,NX_PX_0_doors-621.png,0.59,0.39,0.68,0,60c3477b32d6c68bbc48de95,1
0.74,0.28,-1,16,DX_UN_0,DX_UN_0_doors-27.png,0.47,0.51,0.49,0,60c3477b32d6c68bbc48de95,1
0.81,0.21,-1,1,UN_PX_0,goals-333.png,1,0.13,0.14,0,6121ebd9768909d259452076,1
0.88,0.16,0.06,2,PX_DX_0,goals-162.png,0.05,0.08,0.9,4,6121ebd9768909d259452076,1
0.14,0.13,0.82,3,PX_UN_0,goals-621.png,0.05,0.16,0.82,2,6121ebd9768909d259452076,1
0.11,0.87,-1,4,UN_UN_0,goals-621.png,0.05,0.16,0.91,0,6121ebd9768909d259452076,1
0.05,0.86,-1,5,UN_DX_0,goals-162.png,0.05,0.07,0.93,1,6121ebd9768909d259452076,1
0.91,0.06,-1,6,UN_NX_0,goals-216.png,0.15,0.9,0.09,2,6121ebd9768909d259452076,1
0.07,0.03,0.87,7,PX_PX_0,goals-333.png,0.07,0.03,0.81,4,6121ebd9768909d259452076,1
0.08,0.93,0.07,8,PX_NX_0,goals-216.png,0.09,0.87,0.05,0,6121ebd9768909d259452076,1
0.87,0.08,-1,9,DX_PX_0,DX_PX_0_doors-27.png,0.04,0.89,0.04,1,6121ebd9768909d259452076,1
0.06,0.89,0.11,10,NX_UN_0,NX_UN_0_doors-216.png,0.05,0.92,0.05,0,6121ebd9768909d259452076,1
0.08,0.91,-1,11,UN_UN_0,UN_UN_0_doors-72.png,0.02,0.88,0.09,0,6121ebd9768909d259452076,1
0.91,0.04,0.07,12,PX_UN_0,PX_UN_0_doors-621.png,0.77,0.1,0.16,7,6121ebd9768909d259452076,1
0.07,0.86,-1,13,UN_PX_0,UN_PX_0_doors-54.png,0.11,0.09,0.9,0,6121ebd9768909d259452076,1
0.92,0.03,-1,14,DX_UN_0,DX_UN_0_doors-54.png,0.12,0.87,0.09,0,6121ebd9768909d259452076,1
0.84,0,0.06,15,NX_PX_0,NX_PX_0_doors-162.png,0.87,0.12,0.1,0,6121ebd9768909d259452076,1
0.02,0.9,0.08,16,PX_PX_0,PX_PX_0_doors-333.png,0.07,0.08,0.89,0,6121ebd9768909d259452076,1
1,0,-1,1,UN_NX_0,goals-216.png,0,0,1,0,5f916f51cb8f4705a62f4799,0
0,0,1,2,PX_DX_0,goals-162.png,0,1,0,0,5f916f51cb8f4705a62f4799,0
1,0,0,3,PX_NX_0,goals-216.png,0,0,1,0,5f916f51cb8f4705a62f4799,0
0,1,-1,4,UN_DX_0,goals-162.png,0,1,0,0,5f916f51cb8f4705a62f4799,0
0.51,0.52,0,5,PX_UN_0,goals-621.png,1,0,0,1,5f916f51cb8f4705a62f4799,0
0.5,0.5,-1,6,UN_UN_0,goals-621.png,1,0.03,0,0,5f916f51cb8f4705a62f4799,0
0.56,0.56,-1,7,UN_PX_0,goals-333.png,0.51,0.21,0.51,0,5f916f51cb8f4705a62f4799,0
0.73,0.73,0.34,8,PX_PX_0,goals-333.png,0.48,0.48,0.48,0,5f916f51cb8f4705a62f4799,0
0.8,0.26,0.08,9,PX_UN_0,PX_UN_0_doors-621.png,0.52,0.52,0.52,0,5f916f51cb8f4705a62f4799,0
0.52,0.39,-1,10,UN_PX_0,UN_PX_0_doors-54.png,0.64,0.11,0.7,0,5f916f51cb8f4705a62f4799,0
0.46,0.45,0.44,11,PX_PX_0,PX_PX_0_doors-333.png,0.65,0.38,0.62,0,5f916f51cb8f4705a62f4799,0
0.71,0.58,-1,12,DX_UN_0,DX_UN_0_doors-54.png,0.73,0.73,0.12,0,5f916f51cb8f4705a62f4799,0
0.13,0.77,0.29,13,NX_PX_0,NX_PX_0_doors-162.png,0.68,0.24,0.65,0,5f916f51cb8f4705a62f4799,0
0.74,0.21,-1,14,UN_UN_0,UN_UN_0_doors-72.png,0.55,0.55,0.55,0,5f916f51cb8f4705a62f4799,0
0.24,0.12,0.74,15,NX_UN_0,NX_UN_0_doors-216.png,0.54,0.54,0.55,0,5f916f51cb8f4705a62f4799,0
0.22,0.69,-1,16,DX_PX_0,DX_PX_0_doors-27.png,0.64,0.81,0.22,0,5f916f51cb8f4705a62f4799,0
0.61,0.8,-1,1,UN_UN_0,goals-216.png,0.2,0.08,0.86,0,60b7fea424e8e6c87dd733de,1
0.68,0.85,0.22,2,PX_PX_0,goals-162.png,0.28,0.89,0.58,0,60b7fea424e8e6c87dd733de,1
0.93,0.7,0.11,3,PX_NX_0,goals-621.png,0.89,0.61,0.26,0,60b7fea424e8e6c87dd733de,1
0.79,0.63,0.15,4,PX_UN_0,goals-216.png,0.54,0.27,0.79,1,60b7fea424e8e6c87dd733de,1
0.51,0.5,-1,5,UN_DX_0,goals-333.png,0.75,0.75,0.75,0,60b7fea424e8e6c87dd733de,1
0.54,0.54,-1,6,UN_NX_0,goals-621.png,0.41,0.75,0.72,0,60b7fea424e8e6c87dd733de,1
0.84,0.81,-1,7,UN_PX_0,goals-162.png,0.25,0.49,0.67,0,60b7fea424e8e6c87dd733de,1
0.62,0.63,0.88,8,PX_DX_0,goals-333.png,0.23,0.34,0.81,0,60b7fea424e8e6c87dd733de,1
0.28,0.79,-1,9,DX_PX_0,DX_PX_0_doors-54.png,0.56,0.78,0.27,0,60b7fea424e8e6c87dd733de,1
