participant,map,bayes_factor
18,PX_DX_0,78.82675800803561
18,ND_PX_1,8400.301397947342
18,UN_PX_0,30927.812059003645
18,NX_UN_0,140.18088832319793
18,UN_UN_0,5334.453454811835
18,UN_NX_0,94974.77003319647
18,DX_PX_0,5523.9688601648895
18,ND_NX_0,4489.264677119258
18,NX_NX_0,1126.492843081507
18,NX_DX_0,648.9314256348139
18,ND_NX_1,19.664206083720437
18,DX_NX_0,2828.1239245037077
18,DX_DX_0,306.04797884312933
18,ND_UN_0,747.8004019851676
18,PX_NX_0,10041.638253259036
18,PX_PX_0,228.72624133437606
18,ND_PX_0,1048.3858627771638
18,ND_DX_1,529.7958018107589
18,ND_DX_0,280.8507634702431
18,NX_PX_0,3592.7818293380187
18,DX_UN_0,9504.02408455083
18,PX_UN_0,74191.75324812917
18,UN_DX_0,8611.40541267
