participant,map,bayes_factor
3,DX_UN_0,10270.747102903752
3,DX_NX_0,805.2588397287262
3,NX_DX_0,5085.926827866521
3,ND_NX_0,4715.828173423391
3,NX_PX_0,3504.300420938204
3,PX_DX_0,81.06727353378771
3,ND_PX_1,58517.59183533445
3,ND_NX_1,67.11055060286911
3,UN_DX_0,8323.234520996013
3,PX_PX_0,23054.45248908588
3,ND_PX_0,276.2122178150567
3,DX_DX_0,322.02540033643413
3,ND_UN_0,744.1957790424915
3,UN_UN_0,11130.353654082892
3,DX_PX_0,5457.593338631209
3,PX_NX_0,9384.6402462854
3,UN_PX_0,31091.10702785061
3,ND_DX_0,294.20984954351263
3,PX_UN_0,63731.833980212316
3,UN_NX_0,104143.65973670693
3,NX_UN_0,138.72620809168717
3,ND_DX_1,528.9405370559613
3,NX_NX_0,933.6632495113346
