participant,map,bayes_factor
31,NX_DX_0,5158.682374368398
31,NX_UN_0,2734.8052327428604
31,ND_PX_1,8268.915572262424
31,ND_NX_0,4664.556121395503
31,DX_DX_0,295.42454923982734
31,PX_PX_0,621.9769507645781
31,ND_PX_0,271.6282598592901
31,UN_PX_0,7441.156561518858
31,DX_NX_0,730.8056998598383
31,UN_NX_0,102244.6922763018
31,NX_NX_0,926.673140617068
31,ND_NX_1,65.50891142195628
31,UN_UN_0,2818.4644101253425
31,DX_UN_0,2465.138416954214
31,NX_PX_0,15615.33263577314
31,PX_UN_0,62232.75823749482
31,ND_DX_0,299.94957097184897
31,ND_UN_0,1413.1467922538914
31,PX_DX_0,75.34071723298513
31,ND_DX_1,542.918284232793
31,DX_PX_0,5563.958495726417
31,PX_NX_0,9390.707035766853
31,UN_DX_0,8160.92721873972
