participant,map,bayes_factor
28,ND_NX_1,18.735048134947316
28,PX_DX_0,84.24571893382267
28,NX_NX_0,1012.6670976197365
28,NX_PX_0,4420.029481882879
28,ND_DX_0,4244.844189908003
28,DX_NX_0,709.0943403029609
28,UN_DX_0,7287.843390059532
28,PX_PX_0,15601.671003400283
28,DX_PX_0,466.26302248561706
28,UN_UN_0,11150.127668181107
28,NX_DX_0,45552.19680402235
28,ND_UN_0,720.5351734805982
28,UN_NX_0,100578.6391634481
28,UN_PX_0,31997.556478513536
28,DX_DX_0,289.093240365688
28,PX_UN_0,16975.608535906653
28,ND_PX_0,268.0592611192916
28,DX_UN_0,4805.413089334914
28,NX_UN_0,143.24119627849404
28,ND_PX_1,7652.091387594723
28,ND_DX_1,96.5821663551163
28,PX_NX_0,9388.556966190392
28,ND_NX_0,4422.487016575168
