participant,map,bayes_factor
10,ND_PX_0,279.04136560755177
10,UN_NX_0,90484.29680124113
10,DX_NX_0,2922.6110826697804
10,UN_DX_0,7889.897984812292
10,DX_PX_0,17793.35202251647
10,PX_PX_0,686.8773822360741
10,DX_UN_0,10625.821148197305
10,UN_UN_0,11260.383879985066
10,PX_NX_0,1030.8120984882319
10,ND_UN_0,694.8801794829316
10,DX_DX_0,1190.029231509095
10,NX_DX_0,5043.576280406627
10,PX_UN_0,77976.12371708825
10,ND_DX_1,2122.7435368979022
10,ND_NX_0,4476.566558152554
10,NX_PX_0,13761.958756157017
10,NX_NX_0,442.75264522321487
10,PX_DX_0,76.38978686198745
10,ND_DX_0,21487.47525619934
10,NX_UN_0,96468.06208367292
10,UN_PX_0,14336.077614656284
10,ND_NX_1,4275.8749321566675
10,ND_PX_1,41468.32001315172
