1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.73,0.73,0.34,2,NX_PX_0,goals-333,0.48,0.02,0.73,0,5f4d1371c20934977e621ac3,1
0.85,0.67,0,3,PX_UN_0,goals-216,0.51,0.51,0.86,1,5f4d1371c20934977e621ac3,1
0.5,0.5,-1,4,UN_PX_0,goals-333,0.75,0.01,0.5,0,5f4d1371c20934977e621ac3,1
0.49,0.46,0,5,NX_UN_0,goals-621,0.7,0.58,0.46,0,5f4d1371c20934977e621ac3,1
1,0.01,-1,6,DX_UN_0,goals-216,0.51,0.2,0.89,0,5f4d1371c20934977e621ac3,1
0.02,1,-1,7,DX_PX_0,goals-162,0.33,0.89,0.01,0,5f4d1371c20934977e621ac3,1
0.47,0.44,-1,8,UN_UN_0,goals-621,0.8,0.35,0.19,0,5f4d1371c20934977e621ac3,1
0.89,0.63,0.01,9,PX_UN_0,doors-621,0.5,0.5,0.49,1,5f4d1371c20934977e621ac3,1
0.5,0.5,-1,10,UN_NX_0,doors-54,0.01,0.5,0.51,0,5f4d1371c20934977e621ac3,1
0.5,0.5,0,11,PX_PX_0,doors-333,0.47,0,0.72,0,5f4d1371c20934977e621ac3,1
0.47,0.47,-1,12,UN_PX_0,doors-54,0.67,0.02,0.48,0,5f4d1371c20934977e621ac3,1
0.79,0.37,0,13,PX_NX_0,doors-216,0.51,0.48,0,0,5f4d1371c20934977e621ac3,1
0.51,0.48,-1,14,UN_DX_0,doors-27,0,0.01,0.99,0,5f4d1371c20934977e621ac3,1
0.48,0.49,-1,15,UN_UN_0,doors-72,0.51,0.5,0.48,0,5f4d1371c20934977e621ac3,1
0.36,0.02,0.56,16,PX_DX_0,doors-162,0.01,0.01,0.99,0,5f4d1371c20934977e621ac3,1
0.3,0.1,0.68,1,PX_UN_0,doors-216,0.15,1,0.16,0,5af1c24d5bbd0b00015eca8b,0
0.74,0.24,0.09,2,PX_NX_0,doors-621,0.28,1,0,0,5af1c24d5bbd0b00015eca8b,0
0.1,0.73,0.26,3,PX_PX_0,doors-162,0.69,0.32,0.07,0,5af1c24d5bbd0b00015eca8b,0
0.57,0.47,-1,4,UN_UN_0,doors-54,0.49,0.49,0.49,0,5af1c24d5bbd0b00015eca8b,0
0.8,0.13,-1,5,UN_NX_0,doors-72,0,0.28,0.85,0,5af1c24d5bbd0b00015eca8b,0
0.58,0.39,-1,6,UN_DX_0,doors-54,0,0,1,0,5af1c24d5bbd0b00015eca8b,0
0,0,1,7,PX_DX_0,doors-333,0,0,1,0,5af1c24d5bbd0b00015eca8b,0
0.31,0.76,-1,8,UN_PX_0,doors-27,0.5,0,0.5,0,5af1c24d5bbd0b00015eca8b,0
1,0,0,9,PX_UN_0,goals-621,0.59,0.36,0.09,1,5af1c24d5bbd0b00015eca8b,0
0,1,-1,10,DX_PX_0,goals-333,0.19,0.84,0,0,5af1c24d5bbd0b00015eca8b,0
1,0,-1,11,DX_UN_0,goals-621,0.77,0.57,0.35,0,5af1c24d5bbd0b00015eca8b,0
0.51,0.51,-1,12,UN_UN_0,goals-216,0.45,0.21,0.69,0,5af1c24d5bbd0b00015eca8b,0
0.48,0.48,0,13,PX_PX_0,goals-333,0,0,1,0,5af1c24d5bbd0b00015eca8b,0
0.48,0.48,0,14,NX_UN_0,goals-216,0.38,0.21,0.78,0,5af1c24d5bbd0b00015eca8b,0
0.49,0.49,0,15,NX_PX_0,goals-162,0,0,1,0,5af1c24d5bbd0b00015eca8b,0
0.47,0.47,-1,16,UN_PX_0,goals-162,1,0,0,0,5af1c24d5bbd0b00015eca8b,0
0.97,0.03,-1,1,UN_UN_0,goals-216,0.47,0.51,0.47,0,5bf2c174bd9f150001f6c321,1
0.98,0.03,-1,2,UN_PX_0,goals-162,0.05,0.03,0.82,0,5bf2c174bd9f150001f6c321,1
0.97,0.02,-1,3,DX_UN_0,goals-621,0.44,0.68,0.38,0,5bf2c174bd9f150001f6c321,1
0.97,0.02,-1,4,DX_PX_0,goals-333,0.01,0.02,0.99,0,5bf2c174bd9f150001f6c321,1
0.97,0.01,0.03,5,PX_PX_0,goals-333,0.02,0.01,0.99,0,5bf2c174bd9f150001f6c321,1
0.99,0.02,0.03,6,NX_PX_0,goals-162,0.37,0.02,0.81,0,5bf2c174bd9f150001f6c321,1
0.98,0.01,0,7,NX_UN_0,goals-216,0.01,0.01,0.98,0,5bf2c174bd9f150001f6c321,1
0.97,0.02,0.03,8,PX_UN_0,goals-621,0.97,0,0.02,2,5bf2c174bd9f150001f6c321,1
0.98,0.02,0.02,9,PX_NX_0,doors-621,0.02,0.01,0.96,0,5bf2c174bd9f150001f6c321,1
1,0.03,-1,10,UN_DX_0,doors-54,0.01,0,0.98,0,5bf2c174bd9f150001f6c321,1
1,0.01,0.01,11,PX_PX_0,doors-162,0.01,0.01,0.98,0,5bf2c174bd9f150001f6c321,1
0.99,0.02,0.02,12,PX_DX_0,doors-333,0.03,0.03,0.99,0,5bf2c174bd9f150001f6c321,1
1,0.02,0,13,PX_UN_0,doors-216,0.57,0.25,0.17,1,5bf2c174bd9f150001f6c321,1
0.98,0.01,-1,14,UN_NX_0,doors-72,0,0.01,0.98,0,5bf2c174bd9f150001f6c321,1
0.99,0.01,-1,15,UN_PX_0,doors-27,0.25,0.28,0.86,0,5bf2c174bd9f150001f6c321,1
0.97,0.02,-1,16,UN_UN_0,doors-54,0.28,0.61,0.28,0,5bf2c174bd9f150001f6c321,1
0.88,0.12,-1,1,UN_PX_0,doors-72,0.87,0.07,0.59,0,59aa0e512d73c00001e5c8f7,1
0.24,0.06,0.89,2,PX_DX_0,doors-216,0,0,1,0,59aa0e512d73c00001e5c8f7,1
0.05,0.89,0.14,3,PX_UN_0,doors-162,0.22,0.82,0.11,0,59aa0e512d73c00001e5c8f7,1
0.8,0.69,-1,4,UN_NX_0,doors-54,0,0.85,0.16,0,59aa0e512d73c00001e5c8f7,1
0.89,0.75,-1,5,UN_DX_0,doors-54,0.11,0.11,0.98,0,59aa0e512d73c00001e5c8f7,1
0.85,0.29,0.13,6,PX_PX_0,doors-621,0.24,0.17,0.88,0,59aa0e512d73c00001e5c8f7,1
0.67,0.67,0.67,7,PX_NX_0,doors-333,0.76,0.76,0.48,0,59aa0e512d73c00001e5c8f7,1
0.18,0.92,-1,8,UN_UN_0,doors-27,0.61,0.61,0.61,0,59aa0e512d73c00001e5c8f7,1
0.66,0.66,0.21,9,PX_PX_0,goals-216,0.24,0.11,0.85,0,59aa0e512d73c00001e5c8f7,1
0.95,0.04,-1,10,DX_UN_0,goals-333,0.81,0.81,0.81,0,59aa0e512d73c00001e5c8f7,1
0.66,0.66,-1,11,UN_UN_0,goals-162,0.09,0.85,0.19,0,59aa0e512d73c00001e5c8f7,1
0.75,0.75,-1,12,UN_PX_0,goals-621,0.91,0.11,0.05,0,59aa0e512d73c00001e5c8f7,1
0.49,0.76,0.39,13,NX_PX_0,goals-621,0.87,0.19,0.08,0,59aa0e512d73c00001e5c8f7,1
0.82,0.48,0.15,14,PX_UN_0,goals-333,0.56,0.56,0.56,0,59aa0e512d73c00001e5c8f7,1
0.71,0.71,0.1,15,NX_UN_0,goals-162,0.05,0.77,0.22,0,59aa0e512d73c00001e5c8f7,1
0.48,0.36,-1,16,DX_PX_0,goals-216,0.24,0.08,0.77,0,59aa0e512d73c00001e5c8f7,1
0.61,0.41,0.74,1,NX_PX_0,goals-333,0.59,0.55,0.67,0,5f38e87099a44d40b79e5009,0
0.49,0.48,-1,2,UN_UN_0,goals-621,0.9,0.27,0.11,0,5f38e87099a44d40b79e5009,0
0.77,0.06,0.26,3,PX_UN_0,goals-216,0.27,0.11,0.85,0,5f38e87099a44d40b79e5009,0
0.58,0.46,-1,4,UN_PX_0,goals-333,0.48,0.42,0.41,0,5f38e87099a44d40b79e5009,0
0.96,0.05,-1,5,DX_UN_0,goals-216,0.24,0.08,0.78,0,5f38e87099a44d40b79e5009,0
0.19,0.72,-1,6,DX_PX_0,goals-162,0.07,0.84,0.21,0,5f38e87099a44d40b79e5009,0
0.04,0.96,0,7,PX_PX_0,goals-162,0.12,0.71,0.26,0,5f38e87099a44d40b79e5009,0
0.7,0.37,0.05,8,NX_UN_0,goals-621,0.78,0.23,0.07,0,5f38e87099a44d40b79e5009,0
0.67,0.58,-1,9,UN_PX_0,doors-54,0.71,0.18,0.36,0,5f38e87099a44d40b79e5009,0
0.22,0.49,0.29,10,PX_PX_0,doors-333,0.17,0.07,0.75,0,5f38e87099a44d40b79e5009,0
0.82,0.13,-1,11,UN_UN_0,doors-72,0.47,0.48,0.49,0,5f38e87099a44d40b79e5009,0
0.17,0.09,0.87,12,PX_NX_0,doors-216,0.14,0.78,0.04,0,5f38e87099a44d40b79e5009,0
0.7,0.22,0.11,13,PX_UN_0,doors-621,0.26,0.51,0.12,1,5f38e87099a44d40b79e5009,0
0.07,0.72,0.18,14,PX_DX_0,doors-162,0.52,0.05,0.4,0,5f38e87099a44d40b79e5009,0
0.17,0.81,-1,15,UN_DX_0,doors-27,0.07,0.05,0.85,0,5f38e87099a44d40b79e5009,0
0.62,0.46,-1,16,UN_NX_0,doors-54,0.02,0.87,0.13,0,5f38e87099a44d40b79e5009,0
0.16,0.06,0.74,1,PX_UN_0,doors-216,0.13,0.53,0.73,0,5c82d0ac51b0e00015cbd2fc,0
0.51,0.51,-1,2,UN_UN_0,doors-54,0.66,0.66,0.41,0,5c82d0ac51b0e00015cbd2fc,0
0.58,0.45,-1,3,UN_DX_0,doors-54,0,0,1,0,5c82d0ac51b0e00015cbd2fc,0
0.3,0.3,0.31,4,PX_DX_0,doors-333,0.06,0.06,0.88,0,5c82d0ac51b0e00015cbd2fc,0
0.16,0.8,-1,5,UN_PX_0,doors-27,0.52,0,0.52,0,5c82d0ac51b0e00015cbd2fc,0
0.68,0.29,-1,6,UN_NX_0,doors-72,0.09,0.56,0.75,0,5c82d0ac51b0e00015cbd2fc,0
0.12,0.67,0.23,7,PX_PX_0,doors-162,0.47,0.1,0.73,0,5c82d0ac51b0e00015cbd2fc,0
0.62,0.19,0.08,8,PX_NX_0,doors-621,0.52,0.52,0.16,0,5c82d0ac51b0e00015cbd2fc,0
0.23,0.7,-1,9,DX_PX_0,goals-333,0.31,0.32,0.33,0,5c82d0ac51b0e00015cbd2fc,0
0.29,0.29,0.3,10,NX_PX_0,goals-162,0.46,0.4,0.48,0,5c82d0ac51b0e00015cbd2fc,0
0.71,0.17,-1,11,DX_UN_0,goals-621,0.63,0.24,0.15,0,5c82d0ac51b0e00015cbd2fc,0
0.45,0.46,0.13,12,PX_UN_0,goals-621,0.62,0.26,0.13,0,5c82d0ac51b0e00015cbd2fc,0
0.51,0.51,-1,13,UN_UN_0,goals-216,0.27,0.16,0.64,0,5c82d0ac51b0e00015cbd2fc,0
0.5,0.5,-1,14,UN_PX_0,goals-162,0.47,0.26,0.61,0,5c82d0ac51b0e00015cbd2fc,0
0.49,0.51,0.21,15,NX_UN_0,goals-216,0.3,0.18,0.75,0,5c82d0ac51b0e00015cbd2fc,0
0.48,0.48,0.07,16,PX_PX_0,goals-333,0.36,0.36,0.38,0,5c82d0ac51b0e00015cbd2fc,0
0.55,0.42,-1,1,UN_PX_0,doors-54,0.48,0,0.48,0,6148aad8fd704bc28a1c30d2,0
0.19,0.83,0,2,PX_NX_0,doors-162,0.47,0.47,0,0,6148aad8fd704bc28a1c30d2,0
0.85,0,0.16,3,PX_DX_0,doors-621,0,0,1,0,6148aad8fd704bc28a1c30d2,0
0.5,0.5,0,4,PX_UN_0,doors-333,0.48,0.48,0.48,0,6148aad8fd704bc28a1c30d2,0
0.49,0.49,-1,5,UN_NX_0,doors-27,0,0.48,0.49,0,6148aad8fd704bc28a1c30d2,0
0.47,0.47,-1,6,UN_DX_0,doors-72,0,0,1,0,6148aad8fd704bc28a1c30d2,0
0.47,0.47,-1,7,UN_UN_0,doors-54,0.46,0.46,0.47,0,6148aad8fd704bc28a1c30d2,0
0.48,0.48,0,8,PX_PX_0,doors-216,0.46,0,0.46,0,6148aad8fd704bc28a1c30d2,0
0.49,0.49,-1,9,UN_UN_0,goals-333,0.47,0.47,0.47,0,6148aad8fd704bc28a1c30d2,0
0.17,0.74,0,10,PX_PX_0,goals-621,0.45,0,0.45,0,6148aad8fd704bc28a1c30d2,0
0.73,0.28,-1,11,DX_PX_0,goals-621,0.47,0.47,0,0,6148aad8fd704bc28a1c30d2,0
0.45,0.45,0,12,NX_UN_0,goals-333,0.46,0.46,0.46,0,6148aad8fd704bc28a1c30d2,0
0.47,0.47,0,13,NX_PX_0,goals-216,0.3,0,0.65,0,6148aad8fd704bc28a1c30d2,0
1,0,-1,14,DX_UN_0,goals-162,0.11,0.82,0.3,0,6148aad8fd704bc28a1c30d2,0
0.46,0.46,-1,15,UN_PX_0,goals-216,0.14,0,0.75,0,6148aad8fd704bc28a1c30d2,0
0.47,0.47,0,16,PX_UN_0,goals-162,0.09,0.83,0.24,0,6148aad8fd704bc28a1c30d2,0
0.68,0.69,-1,1,UN_PX_0,goals-216,0.44,0.16,0.95,0,61391693d47000d783145b93,0
0.57,0.58,-1,2,UN_UN_0,goals-333,0.47,0.49,0.48,0,61391693d47000d783145b93,0
0.97,0.36,-1,3,DX_UN_0,goals-162,0.12,0.97,0.42,0,61391693d47000d783145b93,0
0.21,0.96,0.22,4,PX_PX_0,goals-621,0.94,0.49,0.12,0,61391693d47000d783145b93,0
0.97,0.61,0.62,5,PX_UN_0,goals-162,0.07,0.97,0.52,0,61391693d47000d783145b93,0
0.61,0.98,-1,6,DX_PX_0,goals-621,0.98,0.17,0.12,0,61391693d47000d783145b93,0
0.97,0.97,0.33,7,NX_PX_0,goals-216,0.34,0.15,0.97,0,61391693d47000d783145b93,0
0.97,0.97,0.51,8,NX_UN_0,goals-333,0.45,0.46,0.48,0,61391693d47000d783145b93,0
0.49,0.21,0.95,9,PX_PX_0,doors-216,0.25,0.98,0.22,0,61391693d47000d783145b93,0
0.95,0.72,-1,10,UN_PX_0,doors-54,0.86,0.16,0.84,0,61391693d47000d783145b93,0
0.93,0.34,-1,11,UN_DX_0,doors-72,0.24,0.3,0.97,0,61391693d47000d783145b93,0
0.17,0.92,0.39,12,PX_NX_0,doors-162,0.77,0.78,0.34,0,61391693d47000d783145b93,0
0.8,0.62,-1,13,UN_UN_0,doors-54,0.63,0.59,0.59,0,61391693d47000d783145b93,0
0.34,0.89,-1,14,UN_NX_0,doors-27,0.2,0.98,0.12,0,61391693d47000d783145b93,0
0.92,0.47,0.12,15,PX_DX_0,doors-621,0.17,0.21,0.96,0,61391693d47000d783145b93,0
0.51,0.51,0.07,16,PX_UN_0,doors-333,0.23,0.69,0.22,0,61391693d47000d783145b93,0
0.48,0.47,-1,1,UN_NX_0,doors-54,0.02,0.47,0.47,0,5589c7cefdf99b18bd86cf31,0
0.37,0.17,0.18,2,PX_PX_0,doors-621,0.41,0.07,0.39,0,5589c7cefdf99b18bd86cf31,0
0.34,0.43,0.02,3,PX_UN_0,doors-162,0.3,0.3,0.28,1,5589c7cefdf99b18bd86cf31,0
0.46,0.45,-1,4,UN_DX_0,doors-54,0.13,0.14,0.73,0,5589c7cefdf99b18bd86cf31,0
0.47,0.47,-1,5,UN_UN_0,doors-27,0.25,0.25,0.26,0,5589c7cefdf99b18bd86cf31,0
0.35,0.37,0.41,6,PX_DX_0,doors-216,0.07,0.06,0.88,0,5589c7cefdf99b18bd86cf31,0
0.36,0.34,0.08,7,PX_NX_0,doors-333,0.43,0.42,0.1,0,5589c7cefdf99b18bd86cf31,0
0.54,0.43,-1,8,UN_PX_0,doors-72,0.38,0.07,0.36,0,5589c7cefdf99b18bd86cf31,0
0.4,0.38,0.07,9,PX_UN_0,goals-333,0.27,0.26,0.26,2,5589c7cefdf99b18bd86cf31,0
0.63,0.14,-1,10,DX_UN_0,goals-333,0.29,0.29,0.32,0,5589c7cefdf99b18bd86cf31,0
0.48,0.47,-1,11,UN_UN_0,goals-162,0.33,0.33,0.34,0,5589c7cefdf99b18bd86cf31,0
0.18,0.66,-1,12,DX_PX_0,goals-216,0.36,0.37,0.11,0,5589c7cefdf99b18bd86cf31,0
0.41,0.42,0.2,13,NX_PX_0,goals-621,0.4,0.13,0.41,0,5589c7cefdf99b18bd86cf31,0
0.37,0.39,0.11,14,PX_PX_0,goals-216,0.41,0.11,0.39,0,5589c7cefdf99b18bd86cf31,0
0.48,0.48,-1,15,UN_PX_0,goals-621,0.44,0.04,0.45,0,5589c7cefdf99b18bd86cf31,0
0.48,0.46,0.04,16,NX_UN_0,goals-162,0.23,0.28,0.2,0,5589c7cefdf99b18bd86cf31,0
0.52,0.45,-1,1,UN_PX_0,doors-54,0.75,0.12,0.61,0,5c0ddc894bc2690001b67bd0,1
0.09,0.06,0.82,2,PX_PX_0,doors-216,0,0.32,0.81,0,5c0ddc894bc2690001b67bd0,1
0.8,0.13,-1,3,UN_DX_0,doors-72,0.04,0.06,0.89,0,5c0ddc894bc2690001b67bd0,1
0.74,0.11,-1,4,UN_UN_0,doors-54,0.22,0.63,0.49,0,5c0ddc894bc2690001b67bd0,1
0.71,0.1,0.05,5,PX_DX_0,doors-621,0,0.07,0.83,0,5c0ddc894bc2690001b67bd0,1
0.03,0.75,0.07,6,PX_NX_0,doors-162,0.23,0.63,0.02,0,5c0ddc894bc2690001b67bd0,1
0.09,0.85,-1,7,UN_NX_0,doors-27,0.15,0.79,0.06,0,5c0ddc894bc2690001b67bd0,1
0.66,0.36,0.01,8,PX_UN_0,doors-333,0.71,0.83,0.15,0,5c0ddc894bc2690001b67bd0,1
0.49,0.5,-1,9,UN_UN_0,goals-333,0.48,0.49,0.49,0,5c0ddc894bc2690001b67bd0,1
0.64,0.5,0.31,10,NX_PX_0,goals-216,0.05,0.15,0.88,0,5c0ddc894bc2690001b67bd0,1
0.62,0.54,-1,11,UN_PX_0,goals-216,0.11,0.05,0.86,0,5c0ddc894bc2690001b67bd0,1
0.68,0.63,0,12,NX_UN_0,goals-333,0.47,0.47,0.48,0,5c0ddc894bc2690001b67bd0,1
0.71,0.53,0.13,13,PX_PX_0,goals-621,0.8,0.15,0.61,0,5c0ddc894bc2690001b67bd0,1
0.65,0.6,0,14,PX_UN_0,goals-162,0.05,0.81,0.1,0,5c0ddc894bc2690001b67bd0,1
0.81,0.13,-1,15,DX_UN_0,goals-162,0.05,0.76,0.11,0,5c0ddc894bc2690001b67bd0,1
0.12,0.83,-1,16,DX_PX_0,goals-621,0.8,0.11,0.06,0,5c0ddc894bc2690001b67bd0,1
0.47,0.49,-1,1,UN_NX_0,doors-54,0,0.51,0.5,0,5d5556db2399cf0001d28c2d,1
0.47,0.47,0.47,2,PX_NX_0,doors-216,0.47,0.49,0,0,5d5556db2399cf0001d28c2d,1
0.52,0.51,-1,3,UN_PX_0,doors-54,0.47,0.02,0.47,0,5d5556db2399cf0001d28c2d,1
0.51,0.51,0.52,4,PX_DX_0,doors-162,0.02,0.02,1,0,5d5556db2399cf0001d28c2d,1
0.47,0.45,-1,5,UN_DX_0,doors-27,0.02,0.02,0.99,0,5d5556db2399cf0001d28c2d,1
0.47,0.47,0.46,6,PX_PX_0,doors-333,0.47,0.05,0.5,0,5d5556db2399cf0001d28c2d,1
0.46,0.49,-1,7,UN_UN_0,doors-72,0.5,0.5,0.51,0,5d5556db2399cf0001d28c2d,1
0.45,0.43,0.43,8,PX_UN_0,doors-621,0.46,0.46,0.46,1,5d5556db2399cf0001d28c2d,1
0.47,0.47,0.49,9,PX_PX_0,goals-162,0.43,0.76,0.45,0,5d5556db2399cf0001d28c2d,1
0.46,0.47,-1,10,UN_PX_0,goals-333,0.49,0.49,0.51,0,5d5556db2399cf0001d28c2d,1
0.47,0.47,0.47,11,NX_PX_0,goals-333,0.49,0.46,0.5,0,5d5556db2399cf0001d28c2d,1
0.46,0.46,0.46,12,NX_UN_0,goals-621,0.76,0.49,0.47,0,5d5556db2399cf0001d28c2d,1
0.49,0.48,-1,13,DX_PX_0,goals-162,0.43,0.72,0.42,0,5d5556db2399cf0001d28c2d,1
0.47,0.49,0.48,14,PX_UN_0,goals-216,0.38,0.4,0.77,1,5d5556db2399cf0001d28c2d,1
0.47,0.47,-1,15,UN_UN_0,goals-621,0.85,0.37,0.36,0,5d5556db2399cf0001d28c2d,1
0.49,0.49,-1,16,DX_UN_0,goals-216,0.33,0.34,0.8,0,5d5556db2399cf0001d28c2d,1
0.99,0.98,0.98,1,PX_PX_0,doors-333,0.53,0.35,0.15,0,55b645bbfdf99b1c02906873,1
1,0.2,0.14,2,PX_UN_0,doors-621,0.12,0.78,0.12,2,55b645bbfdf99b1c02906873,1
0.14,0.73,-1,3,UN_DX_0,doors-27,0.08,0.07,0.84,0,55b645bbfdf99b1c02906873,1
0.17,0.59,0.23,4,PX_DX_0,doors-162,0.08,0.08,0.85,0,55b645bbfdf99b1c02906873,1
0.49,0.5,-1,5,UN_PX_0,doors-54,0.48,0,0.51,0,55b645bbfdf99b1c02906873,1
0.49,0.49,0,6,PX_NX_0,doors-216,0.48,0.48,0,0,55b645bbfdf99b1c02906873,1
0.82,0.18,-1,7,UN_UN_0,doors-72,0.5,0.51,0.5,0,55b645bbfdf99b1c02906873,1
0.51,0.51,-1,8,UN_NX_0,doors-54,0,0.47,0.48,0,55b645bbfdf99b1c02906873,1
0.5,0.5,0,9,PX_UN_0,goals-216,0.41,0.09,0.85,0,55b645bbfdf99b1c02906873,1
1,0,-1,10,DX_UN_0,goals-216,0.13,0.02,0.88,0,55b645bbfdf99b1c02906873,1
0.48,0.47,-1,11,UN_PX_0,goals-333,0.52,0,0.54,0,55b645bbfdf99b1c02906873,1
0.45,0.46,0,12,PX_PX_0,goals-162,0.47,0,0.67,0,55b645bbfdf99b1c02906873,1
0.44,0.45,-1,13,UN_UN_0,goals-621,0.8,0.29,0.3,0,55b645bbfdf99b1c02906873,1
0.5,0.49,0,14,NX_UN_0,goals-621,0.88,0.21,0.22,0,55b645bbfdf99b1c02906873,1
0.48,0.49,0.49,15,NX_PX_0,goals-333,0,0,0.97,0,55b645bbfdf99b1c02906873,1
0,0.98,-1,16,DX_PX_0,goals-162,0.29,0.79,0,0,55b645bbfdf99b1c02906873,1
0.46,0.47,0.46,1,NX_UN_0,goals-333,0.5,0.5,0.5,0,60fd8d0cb609890e38b8dc90,1
0.48,0.47,0.09,2,PX_UN_0,goals-162,0.2,0.45,0.79,0,60fd8d0cb609890e38b8dc90,1
0.5,0.5,0.12,3,PX_PX_0,goals-621,0.8,0.49,0.2,0,60fd8d0cb609890e38b8dc90,1
0.54,0.53,0.18,4,NX_PX_0,goals-216,0.43,0.15,0.81,0,60fd8d0cb609890e38b8dc90,1
0.48,0.46,-1,5,UN_UN_0,goals-333,0.47,0.47,0.47,0,60fd8d0cb609890e38b8dc90,1
0.92,0.12,-1,6,DX_UN_0,goals-162,0.12,0.8,0.49,0,60fd8d0cb609890e38b8dc90,1
0.47,0.47,-1,7,UN_PX_0,goals-216,0.48,0,0.66,0,60fd8d0cb609890e38b8dc90,1
0.15,0.76,-1,8,DX_PX_0,goals-621,0.74,0.44,0.17,0,60fd8d0cb609890e38b8dc90,1
0.36,0.13,0.85,9,PX_PX_0,doors-216,0.51,0.13,0.53,0,60fd8d0cb609890e38b8dc90,1
0.75,0.17,-1,10,UN_DX_0,doors-72,0.05,0.05,0.95,0,60fd8d0cb609890e38b8dc90,1
0.82,0.28,0.07,11,PX_DX_0,doors-621,0.11,0.08,0.94,0,60fd8d0cb609890e38b8dc90,1
0.11,0.87,0.15,12,PX_NX_0,doors-162,0.84,0.85,0.16,0,60fd8d0cb609890e38b8dc90,1
0.6,0.61,0.21,13,PX_UN_0,doors-333,0.49,0.49,0.51,0,60fd8d0cb609890e38b8dc90,1
0.45,0.72,-1,14,UN_NX_0,doors-27,0.09,0.72,0.73,0,60fd8d0cb609890e38b8dc90,1
0.58,0.45,-1,15,UN_PX_0,doors-54,0.48,0.11,0.48,0,60fd8d0cb609890e38b8dc90,1
0.48,0.62,-1,16,UN_UN_0,doors-54,0.49,0.49,0.49,0,60fd8d0cb609890e38b8dc90,1
0.49,0.48,-1,1,UN_DX_0,doors-54,0.03,0.03,1,0,5c33d5d088e52b00017ec494,0
0.5,0.49,0.49,2,PX_NX_0,doors-621,0.45,0.45,0.03,0,5c33d5d088e52b00017ec494,0
0.47,0.48,-1,3,UN_PX_0,doors-27,0.61,0.01,0.61,0,5c33d5d088e52b00017ec494,0
0.49,0.49,-1,4,UN_UN_0,doors-54,0.47,0.47,0.47,0,5c33d5d088e52b00017ec494,0
0.47,0.47,0.47,5,PX_PX_0,doors-162,0.45,0.03,0.45,0,5c33d5d088e52b00017ec494,0
0.45,0.45,0.47,6,PX_DX_0,doors-333,0.02,0.03,1,0,5c33d5d088e52b00017ec494,0
0.7,0.69,0.12,7,PX_UN_0,doors-216,0.45,0.47,0.47,0,5c33d5d088e52b00017ec494,0
0.48,0.49,-1,8,UN_NX_0,doors-72,0.04,0.47,0.46,0,5c33d5d088e52b00017ec494,0
0.48,0.48,-1,9,UN_UN_0,goals-216,0.44,0.46,0.45,0,5c33d5d088e52b00017ec494,0
1,0.08,-1,10,DX_UN_0,goals-621,0.45,0.47,0.46,0,5c33d5d088e52b00017ec494,0
0.46,0.46,0.01,11,NX_PX_0,goals-162,0.47,0.03,0.47,0,5c33d5d088e52b00017ec494,0
0,1,-1,12,DX_PX_0,goals-333,0.47,0.46,0.03,0,5c33d5d088e52b00017ec494,0
0.48,0.45,-1,13,UN_PX_0,goals-162,0.44,0.01,0.42,0,5c33d5d088e52b00017ec494,0
0.46,0.47,0.03,14,NX_UN_0,goals-216,0.49,0.49,0.47,0,5c33d5d088e52b00017ec494,0
0.45,0.45,0.03,15,PX_PX_0,goals-333,0.44,0.45,0.45,0,5c33d5d088e52b00017ec494,0
0.49,0.49,0.01,16,PX_UN_0,goals-621,0.52,0.5,0.49,0,5c33d5d088e52b00017ec494,0
0.19,0.86,-1,1,UN_UN_0,doors-27,0.36,0.44,0.62,0,612855e8ed6080b01a10ed54,0
0.63,0.46,-1,2,UN_DX_0,doors-54,0.04,0.05,0.83,0,612855e8ed6080b01a10ed54,0
0.8,0.62,0.07,3,PX_NX_0,doors-333,0.47,0.48,0.3,0,612855e8ed6080b01a10ed54,0
0.83,0.14,-1,4,UN_PX_0,doors-72,0.51,0.21,0.66,0,612855e8ed6080b01a10ed54,0
0.84,0.42,0.25,5,PX_PX_0,doors-621,0.46,0.2,0.64,0,612855e8ed6080b01a10ed54,0
0.16,0.07,0.64,6,PX_DX_0,doors-216,0.26,0.25,0.73,0,612855e8ed6080b01a10ed54,0
0.1,0.7,0.14,7,PX_UN_0,doors-162,0.35,0.57,0.35,0,612855e8ed6080b01a10ed54,0
0.76,0.26,-1,8,UN_NX_0,doors-54,0.3,0.41,0.67,0,612855e8ed6080b01a10ed54,0
0.4,0.45,-1,9,UN_PX_0,goals-621,0.85,0.11,0.09,0,612855e8ed6080b01a10ed54,0
0.74,0.3,0.15,10,NX_UN_0,goals-162,0.11,0.81,0.16,0,612855e8ed6080b01a10ed54,0
0.49,0.49,0.14,11,PX_UN_0,goals-333,0.33,0.34,0.34,0,612855e8ed6080b01a10ed54,0
0.78,0.32,-1,12,DX_UN_0,goals-333,0.34,0.34,0.34,0,612855e8ed6080b01a10ed54,0
0.45,0.45,0.56,13,PX_PX_0,goals-216,0.15,0.14,0.87,0,612855e8ed6080b01a10ed54,0
0.72,0.49,-1,14,UN_UN_0,goals-162,0.11,0.72,0.18,0,612855e8ed6080b01a10ed54,0
0.42,0.61,-1,15,DX_PX_0,goals-216,0.2,0.12,0.82,0,612855e8ed6080b01a10ed54,0
